t_sec,coins_per_sec,total_earned,total_gems_earned,total_rubies_earned,events
40120,918829390.58,3410515906688.59,676395,633,garden:tree->8|upgrade:growth->18|garden:rock->14|garden:pond->5|upgrade:value->21|garden:tree->9|garden:rock->15|upgrade:growth->19|garden:fountain->6|garden:flower->11|garden:rock->16|upgrade:value->22|garden:tree->10|garden:pond->6|garden:flower->12|garden:rock->17|garden:flower->13|upgrade:value->23|garden:tree->11|garden:fountain->7|garden:rock->18|garden:flower->14|upgrade:value->24|garden:rock->19|grass:golden|garden:flower->15|garden:fountain->8|garden:rock->20|upgrade:value->25|garden:flower->16|garden:rock->21|garden:flower->17|upgrade:value->26|garden:fountain->9|garden:flower->18|garden:rock->22|garden:flower->19|upgrade:value->27|garden:rock->23|garden:flower->20|garden:rock->24|garden:fountain->10|upgrade:value->28|garden:flower->21|garden:rock->25|garden:flower->22|upgrade:value->29|garden:rock->26|garden:flower->23|upgrade:value->30|garden:rock->27|garden:flower->24|garden:rock->28|garden:flower->25|upgrade:value->31|garden:flower->26|garden:rock->29|upgrade:value->32|garden:flower->27|garden:rock->30|garden:flower->28|upgrade:value->33|garden:rock->31|garden:flower->29|garden:rock->32|upgrade:value->34|garden:flower->30|upgrade:robots->14|upgrade:growth->20|garden:pond->7|upgrade:growth->21|garden:tree->12|upgrade:rate->9|upgrade:growth->22|garden:pond->8|garden:tree->13|garden:tree->14|garden:pond->9|garden:tree->15|garden:pond->10|garden:tree->16|garden:tree->17|upgrade:rate->10|upgrade:growth->23|upgrade:growth->24|garden:tree->18|garden:tree->19|upgrade:robots->15|upgrade:growth->25|upgrade:growth->26|upgrade:growth->27|upgrade:rate->11|upgrade:growth->28|garden:tree->20|upgrade:growth->29|upgrade:robots->16|garden:tree->21|upgrade:growth->30|garden:tree->22|upgrade:growth->31|garden:rock->33|garden:tree->23|upgrade:value->35|garden:rock->34|garden:tree->24|garden:flower->31|upgrade:value->36|garden:rock->35|garden:tree->25|garden:flower->32|garden:rock->36|upgrade:value->37|garden:flower->33|garden:tree->26|garden:rock->37|garden:flower->34|upgrade:value->38|garden:tree->27|garden:rock->38|garden:flower->35|upgrade:value->39|garden:rock->39|garden:flower->36|garden:flower->37|garden:rock->40|upgrade:value->40|garden:flower->38|upgrade:value->41|garden:flower->39|garden:flower->40|upgrade:value->42|garden:flower->41|garden:tree->28|upgrade:rate->12|upgrade:growth->32|upgrade:growth->33|upgrade:growth->34|upgrade:robots->17|upgrade:growth->35|upgrade:growth->36|garden:tree->29|garden:tree->30|garden:tree->31|upgrade:value->43|garden:tree->32|garden:flower->42|upgrade:value->44|garden:flower->43|garden:flower->44|upgrade:value->45|garden:flower->45|upgrade:value->46|garden:flower->46|garden:flower->47|upgrade:value->47|garden:flower->48|upgrade:value->48|garden:flower->49|garden:flower->50|garden:tree->33|upgrade:rate->13|upgrade:growth->37|upgrade:growth->38|upgrade:growth->39|tool:Electric Trimmer|upgrade:growth->40|upgrade:growth->41|garden:tree->34|upgrade:growth->42|garden:tree->35|upgrade:growth->43|garden:tree->36|upgrade:growth->44|garden:tree->37|upgrade:growth->45|upgrade:value->49|garden:tree->38|garden:flower->51|garden:tree->39|upgrade:value->50|upgrade:growth->46|garden:flower->52|garden:tree->40|upgrade:value->51|upgrade:growth->47|garden:flower->53|upgrade:value->52|garden:flower->54|upgrade:growth->48|garden:flower->55|garden:flower->56|garden:flower->57|garden:flower->58|garden:flower->59|garden:flower->60|garden:flower->61|garden:flower->62
40130,7379305472.60,3450362804512.99,676395,633,upgrade:value->53|garden:flower->63|upgrade:growth->49|garden:flower->64|upgrade:value->54|upgrade:growth->50|garden:flower->65|upgrade:value->55|garden:flower->66|upgrade:growth->51|garden:flower->67
40140,8134961437.74,3528927841204.15,676395,633,upgrade:value->56|upgrade:growth->52|garden:flower->68|upgrade:value->57|garden:flower->69
40150,8529673206.90,3613026163424.88,676395,633,upgrade:growth->53|garden:flower->70|upgrade:value->58
40160,8794494655.21,3700291123276.81,676395,633,upgrade:growth->54|garden:flower->71|upgrade:value->59|garden:flower->72
40170,9065478439.48,3790102974602.24,676395,633,upgrade:growth->55
40180,9196233873.06,3881542291598.51,676395,633,upgrade:value->60|garden:flower->73
40190,9338425764.87,3974640017742.41,676395,633,upgrade:growth->56|garden:flower->74
40200,9473320119.09,4068966388149.49,676395,633,upgrade:value->61|garden:flower->75
40210,9617599857.85,4164274528358.47,676395,633,
40220,9617599857.85,4260450526936.97,676395,633,upgrade:growth->57
40230,9752337690.41,4357973903841.11,676395,633,upgrade:value->62|garden:flower->76
40240,9898673060.30,4456078197919.24,676395,633,
40250,9898673060.30,4555064928522.28,676395,633,upgrade:growth->58|garden:flower->77
40260,10037614245.15,4654464058374.30,676395,633,
40270,10037614245.15,4754840200825.84,676395,633,
40280,10037614245.15,4855216343277.38,676395,633,upgrade:value->63|garden:flower->78
40290,10186037461.99,4956921561574.64,676395,633,
40300,10186037461.99,5058781936194.57,676395,633,
40310,10186037461.99,5160642310814.49,676395,633,upgrade:growth->59
40320,10324757693.55,5263751167518.41,676395,633,
40330,10324757693.55,5366998744453.89,676395,633,
40340,10324757693.55,5470246321389.37,676395,633,upgrade:value->64|garden:flower->79
40350,10475236541.52,5574839101618.87,676395,633,
40360,10475236541.52,5679591467034.03,676395,633,
40370,10475236541.52,5784343832449.20,676395,633,
40380,10475236541.52,5889096197864.36,676395,633,upgrade:growth->60|garden:flower->80
40390,10618224556.99,5994840373050.17,676395,633,
40400,10618224556.99,6101022618620.10,676395,633,
40410,10618224556.99,6207204864190.03,676395,633,
40420,10618224556.99,6313387109759.96,676395,633,upgrade:value->65
40430,10768482451.67,6419719613224.57,676395,633,
40440,10768482451.67,6527404437741.25,676395,633,
40450,10768482451.67,6635089262257.93,676395,633,
40460,10768482451.67,6742774086774.61,676395,633,
40470,10768482451.67,6850458911291.29,676395,633,
40480,10768482451.67,6958143735807.97,676395,633,upgrade:growth->61
40490,10911185082.22,7066827478738.47,676395,633,
40500,10911185082.22,7175939329560.62,676395,633,
40510,10911185082.22,7285051180382.77,676395,633,
40520,10911185082.22,7394163031204.92,676395,633,
40530,10911185082.22,7503274882027.07,676395,633,
40540,10911185082.22,7612386732849.22,676395,633,upgrade:value->66
40550,11063434176.39,7722868825518.90,676395,633,
40560,11063434176.39,7833503167282.76,676395,633,
40570,11063434176.39,7944137509046.62,676395,633,
40580,11063434176.39,8054771850810.47,676395,633,
40590,11063434176.39,8165406192574.33,676395,633,
40600,11063434176.39,8276040534338.19,676395,633,
40610,11063434176.39,8386674876102.05,676395,633,upgrade:growth->62
40620,11208128006.43,8497887993186.08,676395,633,
40630,11208128006.43,8609969273250.36,676395,633,
40640,11208128006.43,8722050553314.65,676395,633,
40650,11208128006.43,8834131833378.94,676395,633,
40660,11208128006.43,8946213113443.24,676395,633,
40670,11208128006.43,9058294393507.54,676395,633,
40680,11208128006.43,9170375673571.83,676395,633,
40690,11208128006.43,9282456953636.13,676395,633,upgrade:value->67
40700,11362368300.10,9395000954581.42,676395,633,
40710,11362368300.10,9508624637582.38,676395,633,
40720,11362368300.10,9622248320583.34,676395,633,
40730,11362368300.10,9735872003584.29,676395,633,
40740,11362368300.10,9849495686585.25,676395,633,
40750,11362368300.10,9963119369586.21,676395,633,
40760,11362368300.10,10076743052587.17,676395,633,
40770,11362368300.10,10190366735588.12,676395,633,
40780,11362368300.10,10303990418589.08,676395,633,
40790,11362368300.10,10417614101590.04,676395,633,
40800,11362368300.10,10531237784590.99,676395,633,upgrade:growth->63
40810,11509053329.63,10645888262798.72,676395,633,
40820,11509053329.63,10760978796095.07,676395,633,
40830,11509053329.63,10876069329391.42,676395,633,
40840,11509053329.63,10991159862687.77,676395,633,
40850,11509053329.63,11106250395984.12,676395,633,
40860,11509053329.63,11221340929280.46,676395,633,
40870,11509053329.63,11336431462576.81,676395,633,
40880,11509053329.63,11451521995873.16,676395,633,
40890,11509053329.63,11566612529169.51,676395,633,
40900,11509053329.63,11681703062465.85,676395,633,
40910,11509053329.63,11796793595762.20,676395,633,upgrade:value->68
40920,11665284822.80,11912821518017.52,676395,633,
40930,11665284822.80,12029474366245.49,676395,633,prestige-118|ascend-12
40940,3.52,17.60,0,898,upgrade:robots->2|upgrade:robots->3
40950,10.56,84.48,0,898,upgrade:robots->4
40960,14.08,214.72,0,898,
40970,14.08,355.52,0,898,tool:Hedge Shears|upgrade:robots->5|upgrade:value->1|upgrade:robots->6
40980,48.58,694.50,0,898,upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:value->3
40990,82.17,1314.03,0,898,upgrade:rate->2|upgrade:value->4|upgrade:robots->8|upgrade:growth->1
41000,117.15,2317.99,0,898,upgrade:value->5|upgrade:rate->3|upgrade:growth->2|upgrade:robots->9|upgrade:growth->3
41010,160.78,3730.83,0,898,upgrade:value->6|upgrade:value->7|upgrade:rate->4|upgrade:growth->4
41020,207.82,5564.72,0,898,upgrade:value->8|garden:flower->1|garden:flower->2|garden:flower->3|garden:rock->1|garden:flower->4
41030,230.95,7764.70,0,898,garden:rock->2
41040,232.10,10085.71,0,898,grass:clover
41050,283.59,12664.16,0,898,upgrade:value->9|upgrade:robots->10|upgrade:growth->5|upgrade:value->10
41060,355.28,15938.54,0,898,upgrade:value->11
41070,376.60,19555.29,0,898,upgrade:value->12|garden:flower->5|garden:rock->3
41080,402.07,23391.55,0,898,garden:tree->1|garden:flower->6|garden:rock->4|garden:flower->7|garden:rock->5|garden:flower->8
41090,414.85,27493.28,0,898,upgrade:rate->5|upgrade:growth->6|upgrade:growth->7|upgrade:robots->11|upgrade:growth->8
41100,495.52,32035.89,0,898,upgrade:rate->6|upgrade:growth->9|garden:tree->2|garden:rock->6
41110,538.71,37225.58,0,898,garden:tree->3|garden:flower->9|upgrade:robots->12
41120,543.41,42646.89,0,898,upgrade:growth->10|garden:rock->7|garden:tree->4|garden:flower->10
41130,580.69,48385.33,0,898,garden:rock->8|garden:flower->11
41140,585.73,54230.91,0,898,
41150,585.73,60088.26,0,898,
41160,585.73,65945.60,0,898,grass:thick
41170,712.30,72435.79,0,898,upgrade:value->13
41180,750.46,79864.08,0,898,garden:fountain->1
41190,810.50,87608.84,0,898,upgrade:value->14
41200,851.71,95919.87,0,898,upgrade:growth->11|upgrade:rate->7
41210,895.76,104808.66,0,898,upgrade:growth->12
41220,937.46,114183.23,0,898,upgrade:value->15|upgrade:robots->13
41230,985.28,123937.91,0,898,upgrade:growth->13|prestige-119|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5
41240,148.99,129312.75,16,898,upgrade:value->1|upgrade:robots->6|upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:value->3|upgrade:rate->2|upgrade:value->4|upgrade:robots->8|upgrade:growth->1|upgrade:value->5|upgrade:rate->3|upgrade:growth->2|upgrade:robots->9|upgrade:growth->3|upgrade:value->6|upgrade:value->7
41250,797.15,134099.90,16,898,upgrade:rate->4|upgrade:growth->4|upgrade:value->8|upgrade:value->9|upgrade:robots->10|upgrade:growth->5|garden:flower->1|upgrade:value->10|garden:flower->2|garden:rock->1|garden:flower->3|upgrade:value->11|garden:rock->2|garden:flower->4
41260,1290.45,145045.45,16,898,grass:clover|upgrade:value->12|garden:rock->3|garden:tree->1|garden:flower->5|garden:flower->6
41270,1478.92,159133.35,16,898,upgrade:value->13|garden:rock->4|garden:rock->5|garden:flower->7|garden:flower->8|upgrade:rate->5|upgrade:growth->6|upgrade:growth->7|upgrade:robots->11|upgrade:growth->8|upgrade:rate->6|upgrade:growth->9|garden:tree->2|garden:tree->3
41280,2056.37,177862.32,16,898,garden:fountain->1|garden:rock->6|upgrade:robots->12|upgrade:growth->10|garden:rock->7|garden:tree->4|garden:rock->8|garden:flower->9|garden:flower->10|garden:flower->11
41290,2418.22,200851.89,16,898,grass:thick|upgrade:value->14
41300,2859.91,226827.40,16,898,upgrade:growth->11|upgrade:rate->7|upgrade:growth->12|upgrade:value->15|upgrade:robots->13
41310,3310.92,258540.28,16,898,upgrade:growth->13|garden:fountain->2|garden:pond->1
41320,3766.05,294664.73,16,898,upgrade:value->16|garden:pond->2|garden:tree->5|garden:rock->9|garden:rock->10|garden:tree->6|garden:flower->12|upgrade:rate->8|upgrade:growth->14|garden:flower->13
41330,4245.55,335394.40,16,898,garden:fountain->3
41340,4538.35,379021.08,16,898,upgrade:value->17|upgrade:value->18|garden:pond->3
41350,4990.36,426858.77,16,898,garden:rock->11|garden:tree->7|garden:flower->14|garden:rock->12|garden:tree->8|garden:flower->15|garden:rock->13|garden:tree->9|garden:flower->16
41360,5143.31,477781.66,16,898,garden:rock->14|garden:tree->10|garden:flower->17|garden:flower->18
41370,5204.63,529694.63,16,898,
41380,5204.63,581740.92,16,898,grass:crystal
41390,5940.56,635994.99,16,898,garden:fountain->4
41400,6323.82,696933.59,16,898,upgrade:value->19
41410,6580.19,761966.37,16,898,garden:fountain->5
41420,6978.99,828964.65,16,898,upgrade:value->20
41430,7250.90,899842.17,16,898,upgrade:value->21
41440,7522.81,972894.95,16,898,garden:rock->15|garden:rock->16|garden:pond->4|tool:Push Mower|upgrade:growth->15
41450,7978.15,1050141.89,16,898,upgrade:growth->16|upgrade:growth->17
41460,8594.20,1133927.71,16,898,upgrade:growth->18|garden:pond->5
41470,8979.24,1222025.92,16,898,upgrade:growth->19|garden:flower->19
41480,9299.83,1312767.49,16,898,garden:tree->11|garden:flower->20
41490,9338.06,1406122.93,16,898,garden:fountain->6
41500,9871.66,1500037.11,16,898,
41510,9871.66,1598753.71,16,898,upgrade:value->22|garden:pond->6
41520,10312.82,1700746.51,16,898,upgrade:growth->20
41530,10650.22,1804212.08,16,898,garden:rock->17|prestige-120|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:value->1|upgrade:robots->6|upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:value->3|upgrade:rate->2|upgrade:robots->8|upgrade:value->4|upgrade:value->5|upgrade:value->6|upgrade:value->7|upgrade:value->8|upgrade:value->9|upgrade:rate->3|upgrade:growth->1|upgrade:robots->9|upgrade:growth->2|upgrade:value->10|garden:flower->1|garden:rock->1|garden:flower->2|garden:flower->3
41540,6103.60,1873149.40,88,898,upgrade:value->11|garden:rock->2|upgrade:value->12|garden:rock->3|garden:flower->4|upgrade:value->13|garden:rock->4|garden:flower->5|garden:flower->6|garden:rock->5|garden:flower->7|garden:flower->8|upgrade:rate->4|upgrade:growth->3|upgrade:growth->4|upgrade:robots->10|upgrade:growth->5|upgrade:rate->5|upgrade:growth->6|upgrade:robots->11|upgrade:growth->7|upgrade:rate->6|upgrade:growth->8|garden:tree->1|garden:tree->2|garden:tree->3|garden:fountain->1|upgrade:value->14|garden:rock->6|upgrade:value->15|garden:rock->7|upgrade:robots->12|upgrade:growth->9|upgrade:growth->10|upgrade:rate->7|upgrade:growth->11|upgrade:robots->13|upgrade:growth->12|garden:tree->4|garden:rock->8|garden:flower->9|garden:flower->10|garden:fountain->2|garden:flower->11|grass:thick
41550,20697.20,2010988.00,88,898,garden:pond->1|upgrade:value->16|garden:rock->9|garden:tree->5|garden:rock->10|garden:tree->6|garden:flower->12|garden:flower->13|upgrade:rate->8|upgrade:growth->13|garden:pond->2|garden:fountain->3|upgrade:value->17|garden:pond->3|upgrade:value->18|garden:rock->11|garden:rock->12|garden:flower->14|garden:flower->15|garden:tree->7|tool:Push Mower|upgrade:growth->14|upgrade:growth->15|upgrade:growth->16|garden:tree->8
41560,32039.20,2279462.21,88,898,garden:fountain->4|garden:rock->13|garden:rock->14|garden:tree->9|garden:flower->16|garden:tree->10|garden:flower->17|garden:flower->18|grass:crystal|upgrade:value->19|upgrade:growth->17|garden:pond->4
41570,42281.69,2652950.59,88,898,garden:fountain->5|upgrade:value->20|upgrade:growth->18|garden:pond->5|upgrade:value->21|garden:rock->15|upgrade:growth->19|garden:rock->16|garden:tree->11|garden:flower->19|garden:flower->20
41580,53004.56,3144187.08,88,898,garden:fountain->6|upgrade:value->22|garden:pond->6|upgrade:growth->20|garden:rock->17
41590,60750.42,3719655.08,88,898,upgrade:value->23|garden:rock->18|garden:tree->12|garden:flower->21|garden:tree->13|garden:flower->22|garden:fountain->7|garden:pond->7|garden:rock->19|garden:rock->20|garden:tree->14
41600,68382.71,4367313.28,88,898,garden:rock->21|garden:tree->15|garden:flower->23|garden:flower->24|garden:flower->25
41610,69064.01,5057328.19,88,898,grass:golden|upgrade:growth->21|upgrade:value->24
41620,81082.68,5811481.56,88,898,upgrade:growth->22|garden:fountain->8|garden:pond->8
41630,88469.28,6651176.79,88,898,upgrade:value->25|upgrade:growth->23
41640,94021.18,7561397.74,88,898,upgrade:value->26|garden:rock->22|garden:tree->16|garden:flower->26
41650,97733.49,8526474.12,88,898,garden:fountain->9|garden:pond->9
41660,103225.61,9530544.99,88,898,upgrade:growth->24|upgrade:value->27
41670,109372.83,10589237.94,88,898,garden:rock->23|garden:pond->10
41680,110615.67,11693894.32,88,898,upgrade:growth->25|garden:rock->24|garden:tree->17|garden:flower->27|garden:tree->18|garden:flower->28|garden:flower->29
41690,114870.48,12839371.31,88,898,
41700,114870.48,13988076.13,88,898,garden:fountain->10|upgrade:value->28
41710,123783.99,15193779.78,88,898,garden:rock->25
41720,124336.59,16437145.73,88,898,upgrade:growth->26
41730,127599.14,17709874.62,88,898,upgrade:value->29|garden:rock->26
41740,131863.35,19018812.81,88,898,upgrade:growth->27
41750,135234.93,20340817.93,88,898,garden:flower->30
41760,135325.26,21694070.54,88,898,upgrade:value->30|garden:rock->27
41770,139735.00,23067525.12,88,898,garden:rock->28|garden:tree->19|garden:flower->31
41780,140735.65,24473017.15,88,898,
41790,140735.65,25880373.66,88,898,upgrade:value->31
41800,144573.90,27306921.40,88,898,
41810,144573.90,28752660.37,88,898,upgrade:growth->28|garden:rock->29
41820,148815.90,30221251.94,88,898,garden:tree->20|garden:tree->21|garden:flower->32|garden:flower->33
41830,149610.53,31715198.72,88,898,prestige-121|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:value->1|upgrade:robots->6|upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:value->3|upgrade:rate->2|upgrade:robots->8|upgrade:value->4|upgrade:rate->3|upgrade:value->5|upgrade:value->6|upgrade:value->7|upgrade:robots->9|upgrade:growth->1|upgrade:rate->4|upgrade:growth->2|upgrade:value->8|upgrade:robots->10|upgrade:growth->3|upgrade:value->9|upgrade:rate->5|upgrade:growth->4|upgrade:value->10|upgrade:robots->11|upgrade:growth->5|upgrade:value->11|garden:rock->1|garden:rock->2|upgrade:value->12|garden:flower->1|garden:rock->3|upgrade:value->13|garden:flower->2|garden:rock->4|garden:fountain->1|garden:flower->3|upgrade:value->14|garden:rock->5|garden:flower->4|garden:rock->6|upgrade:value->15|garden:flower->5|garden:fountain->2|garden:rock->7|garden:flower->6|upgrade:value->16|garden:rock->8|garden:flower->7|garden:fountain->3|garden:rock->9|garden:flower->8|upgrade:value->17|garden:flower->9|garden:rock->10|grass:thick|upgrade:value->18|garden:flower->10|garden:fountain->4|garden:rock->11|garden:flower->11|upgrade:value->19|garden:rock->12|garden:flower->12|garden:rock->13|garden:flower->13|upgrade:rate->6
41840,183091.34,32940447.74,512,898,upgrade:growth->6|garden:tree->1|garden:tree->2|upgrade:robots->12|upgrade:growth->7|upgrade:growth->8|upgrade:rate->7|upgrade:growth->9|upgrade:robots->13|upgrade:growth->10|upgrade:rate->8|upgrade:growth->11|garden:tree->3|garden:pond->1|tool:Push Mower|upgrade:growth->12|upgrade:growth->13|upgrade:growth->14|garden:tree->4|garden:pond->2|upgrade:growth->15|garden:tree->5|garden:pond->3|upgrade:growth->16|garden:tree->6|garden:tree->7|upgrade:growth->17|garden:pond->4|grass:crystal|garden:fountain->5|upgrade:value->20|garden:tree->8|garden:flower->14|garden:flower->15|garden:flower->16|upgrade:growth->18|garden:rock->14|garden:pond->5|upgrade:value->21|garden:tree->9|garden:rock->15|upgrade:growth->19|garden:rock->16|garden:tree->10|garden:tree->11|garden:flower->17|garden:flower->18|garden:flower->19|garden:flower->20|garden:fountain->6|upgrade:value->22|garden:pond->6|upgrade:growth->20|garden:rock->17|upgrade:value->23|garden:fountain->7|garden:rock->18|garden:pond->7|garden:tree->12|upgrade:growth->21|upgrade:value->24|garden:rock->19|garden:rock->20|garden:tree->13|garden:rock->21|garden:tree->14|garden:tree->15|grass:golden|garden:flower->21|garden:flower->22|upgrade:growth->22|garden:flower->23|garden:flower->24|garden:fountain->8|garden:pond->8|upgrade:value->25|upgrade:growth->23|upgrade:value->26|garden:rock->22
